Client ID,Client Name,Executive Name,Sales Team,Gross Sales,Discount,Net Sales,Net Return,Actual Sales,Collection,PID,Product
5316,Toby Gnade,Andrew Robinson,Team F,0,0,0,0,0,1460,10,Furniture
7551,Barry Franz,Christopher Lambert,Team L,28206719.62,11282687.85,16924031.77,0,16924031.77,0,10,Furniture
5294,Kalyca Meade,Johnny Depp,Team G,16266825.56,5205384.18,11061441.38,0,11061441.38,0,10,Furniture
7546,Kimberly Carter,Christopher Lambert,Team N,6741212.8,2426836.61,4314376.19,0,4314376.19,0,10,Furniture
7560,Chad McGuire,Gladys Cooper,Team M,3780464.9,1296480.48,2483984.42,0,2483984.42,0,10,Furniture
3917,Steven Cartwright,Tony Goldwyn,Team J,2212224.35,769468.8,1442755.55,0,1442755.55,0,10,Furniture
7123,Jas O'Carroll,Christopher Lambert,Team L,1788051,500654.28,1287396.72,0,1287396.72,0,10,Furniture
7495,Justin MacKendrick,Margaret Hamilton,Team L,972539.8,311212.74,661327.06,0,661327.06,0,10,Furniture
7567,Alyssa Tate,Mel Blanc,Team C,852916.5,251401.2,601515.3,0,601515.3,0,10,Furniture
7077,Maya Herman,Mel Blanc,Team A,870795,348318,522477,0,522477,0,10,Furniture
6725,Corinna Mitchell,Ginger Rogers,Team N,760255.2,254685.49,505569.71,0,505569.71,0,10,Furniture
7499,Bruce Degenhardt,Michael Dudikoff,Team M,627434,153847,473587,0,473587,0,10,Furniture
6902,Sanjit Chand,Adriana Caselotti,Team D,595936,131105.92,464830.08,0,464830.08,0,10,Furniture
7591,Michelle Moray,Tom Selleck,Team B,639774,203135.16,436638.84,0,436638.84,0,10,Furniture
7326,Maria Zettner,S. Epatha Merkerson,Team B,560887,151439.49,409447.51,0,409447.51,0,10,Furniture
7349,Robert Dilbeck,Keenan Wynn,Team E,558964,183000.72,375963.28,0,375963.28,0,10,Furniture
5102,Matt Abelman,Adriana Caselotti,Team D,457042.56,109690.21,347352.35,0,347352.35,0,10,Furniture
7360,Dianna Wilson,Adriana Caselotti,Team F,382298.27,114689.48,267608.79,0,267608.79,0,10,Furniture
6828,Nona Balk,Mel Blanc,Team J,345259,89138.21,256120.79,0,256120.79,0,10,Furniture
7554,Larry Blacks,Kenneth Tobey,Team K,291627,46660.32,244966.68,0,244966.68,0,10,Furniture
7534,Bill Donatelli,Brigitte Helm,Team E,311631,77907.75,233723.25,0,233723.25,0,10,Furniture
7571,Rob Dowd,Tony Goldwyn,Team N,308700,80262,228438,0,228438,0,10,Furniture
7454,Russell Applegate,Ted Raimi,Team B,304616,113915.23,190700.77,0,190700.77,0,10,Furniture
4370,Greg Hansen,Brigitte Helm,Team B,258674.08,80817.81,177856.27,0,177856.27,0,10,Furniture
5026,Shahid Hopkins,Lea Thompson,Team I,237042,59260.5,177781.5,0,177781.5,0,10,Furniture
7609,Mick Brown,Mel Blanc,Team N,225147,78801.45,146345.55,0,146345.55,0,10,Furniture
3410,Jonathan Howell,Clint Howard,Team H,161656,45263.68,116392.32,0,116392.32,0,10,Furniture
7580,Alejandro Ballentine,Nicolas Cage,Team P,157960,42649.2,115310.8,0,115310.8,0,10,Furniture
7566,Mary O'Rourke,Brigitte Helm,Team D,124680,31170,93510,0,93510,0,10,Furniture
7563,Michael Granlund,Leopold Stokowski,Team G,123310,30260.27,93049.73,0,93049.73,0,10,Furniture
5982,Frank Gastineau,Tom Selleck,Team H,122780,33150.6,89629.4,0,89629.4,0,10,Furniture
7608,Paul Prost,Judith Barsi,Team H,88928,21526.36,67401.64,0,67401.64,0,10,Furniture
5120,Trudy Glocke,Bill Murray,Team I,91961.6,26961.54,65000.06,0,65000.06,0,10,Furniture
4692,Brad Norvell,Fred Gwynne,Team P,54868,10424.92,44443.08,0,44443.08,0,10,Furniture
7536,George Zrebassa,Ursula Andress,Team J,63124.8,20996.77,42128.03,0,42128.03,0,10,Furniture
7272,Lisa DeCherney,Shane Black,Team E,49450,12362.5,37087.5,0,37087.5,0,10,Furniture
7548,Gary McGarr,Michael Dudikoff,Team D,44768,11192,33576,0,33576,0,10,Furniture
2340,Mike Gockenbach,Curtis Armstrong,Team J,42973,10752.88,32220.12,0,32220.12,0,10,Furniture
7612,Corey-Lock,Brigitte Helm,Team I,40200,8844,31356,0,31356,0,10,Furniture
7339,Shui Tom,Rita Moreno,Team M,44184,13255.2,30928.8,0,30928.8,0,10,Furniture
7617,Andy Reiter,Cliff Robertson,Team M,38713.2,10839.7,27873.5,0,27873.5,0,10,Furniture
6384,Muhammed MacIntyre,Keenan Wynn,Team P,25093,6022.32,19070.68,0,19070.68,0,10,Furniture
3567,Philip Brown,Myrna Loy,Team P,20603,5150.75,15452.25,0,15452.25,0,10,Furniture
7403,Xylona Preis,Rita Hayworth,Team N,13726,3843.28,9882.72,0,9882.72,0,10,Furniture
7540,Darrin Sayre,Denzel Washington,Team E,12313,3201.38,9111.62,0,9111.62,0,10,Furniture
7584,Nicole Fjeld,Hattie McDaniel,Team G,11192,2798,8394,0,8394,0,10,Furniture
7374,Jim Epp,George Kennedy,Team I,10684,2457.32,8226.68,0,8226.68,0,10,Furniture
2949,Caroline Jumper,Paulette Goddard,Team F,0,0,0,0,0,1175783,10,Furniture
7419,Mitch Webber,Christopher Lambert,Team C,13441.62,13441.62,0,0,0,0,10,Furniture
7598,James Galang,Brigitte Helm,Team J,0,0,0,0,0,418621,10,Furniture
6495,Pamela Stobb,Richard Burton,Team H,2716761.66,949478.98,1767282.68,0,1767282.68,0,10,Furniture
7562,Hunter Lopez,Richard Burton,Team A,1214815.8,400889.21,813926.59,0,813926.59,0,10,Furniture
7446,Quincy Jones,Tom Cruise,Team M,461642,120026.92,341615.08,0,341615.08,0,10,Furniture
7429,Tracy Collins,Richard Burton,Team E,437240,113682.4,323557.6,0,323557.6,0,10,Furniture
6821,Erica Bern,Richard Burton,Team P,473680,185679.07,288000.93,0,288000.93,0,10,Furniture
6079,Christopher Schild,Richard Burton,Team J,336588,107708.16,228879.84,0,228879.84,0,10,Furniture
6112,Sanjit Jacobs,Richard Burton,Team L,195692,48923,146769,0,146769,0,10,Furniture
7085,Valerie Mitchum,Richard Burton,Team L,150450,39117,111333,0,111333,0,10,Furniture
7550,Dave Poirier,Richard Burton,Team P,143283,37253.58,106029.42,0,106029.42,0,10,Furniture
7516,Mike Kennedy,Richard Burton,Team L,105205,26301.25,78903.75,0,78903.75,0,10,Furniture
6754,Aaron Smayling,Richard Burton,Team J,83170,26751.63,56418.37,0,56418.37,0,10,Furniture
7307,Justin Hirsh,Richard Burton,Team B,52774,13193.5,39580.5,0,39580.5,0,10,Furniture
7391,Cindy Stewart,Richard Burton,Team L,56300,16890,39410,0,39410,0,10,Furniture
5267,Ken Heidel,Richard Burton,Team B,54880,16464,38416,0,38416,0,10,Furniture
6158,Mark Van Huff,Richard Burton,Team K,49292,12815.92,36476.08,0,36476.08,0,10,Furniture
7144,Gary Mitchum,Richard Burton,Team G,22262,5565.5,16696.5,0,16696.5,0,10,Furniture
4142,Katherine Ducich,William Holden,Team P,0,0,0,0,0,178000,10,Furniture
7568,Henry Goldwyn,Gladys Cooper,Team G,605000,75020,529980,0,529980,0,14,Stationary
4616,Michael Dominguez,Robin Williams,Team I,649780.19,31644.3,618135.89,0,618135.89,0,15,Office Supplies
5147,Laurel Workman,Leopold Stokowski,Team I,617500,71259.5,546240.5,0,546240.5,0,15,Office Supplies
2457,Victoria Wilson,Johnny Depp,Team H,532149.03,79769.14,452379.89,0,452379.89,0,15,Office Supplies
6308,Jamie Kunitz,Leopold Stokowski,Team I,175036.54,16295.9,158740.64,0,158740.64,0,15,Office Supplies
7450,Duane Benoit,Leopold Stokowski,Team M,142843.84,7227.18,135616.66,0,135616.66,0,15,Office Supplies
5768,Laurel Elliston,Bill Murray,Team G,149500,14950,134550,0,134550,0,15,Office Supplies
6951,Justin Ellison,Rita Hayworth,Team G,1198528.05,419484.82,779043.23,0,779043.23,0,10,Furniture
2022,Sean Miller,Nehemiah Persoff,Team A,1417746.54,666624.42,751122.12,0,751122.12,0,10,Furniture
7633,Cathy Hwang,Johnny Depp,Team I,302046.54,72455.31,229591.23,0,229591.23,0,10,Furniture
4631,Sean Braxton,Lea Thompson,Team L,272754,64008.02,208745.98,0,208745.98,0,10,Furniture
7585,Steven Ward,Anita Page,Team F,291971.44,87591.43,204380.01,0,204380.01,0,10,Furniture
6733,Carlos Daly,Judith Barsi,Team C,196737.82,60195.34,136542.48,0,136542.48,0,10,Furniture
7390,Joni Wasserman,Lea Thompson,Team L,158654,42677.93,115976.07,0,115976.07,0,10,Furniture
2922,Matt Connell,Lea Thompson,Team H,138892,43056.52,95835.48,0,95835.48,0,10,Furniture
5748,Bradley Drucker,Robin Williams,Team P,130380,35378.89,95001.11,0,95001.11,0,10,Furniture
7082,Sam Zeldin,Michael Dudikoff,Team L,135725,47503.75,88221.25,0,88221.25,0,10,Furniture
5493,Tom Prescott,Carol Kane,Team I,92776,26776.25,65999.75,0,65999.75,0,10,Furniture
5768,Laurel Elliston,Bill Murray,Team J,70531,19043.37,51487.63,0,51487.63,0,10,Furniture
7548,Gary McGarr,Michael Dudikoff,Team B,44768,11192,33576,0,33576,0,10,Furniture
6427,Jim Karlsson,Lea Thompson,Team B,38658.25,8891.4,29766.85,0,29766.85,0,10,Furniture
4133,Theone Pippenger,Ted Raimi,Team H,0,0,0,0,0,11467,10,Furniture
5017,Shaun Chance,Andrew Robinson,Team L,0,0,0,0,0,34136,10,Furniture
5853,David Smith,Christopher Lambert,Team D,0,0,0,0,0,300000,10,Furniture
7644,Patrick Jones,Myrna Loy,Team C,0,0,0,0,0,42361,10,Furniture
2504,Ricardo Sperren,Curtis Armstrong,Team A,0,0,0,0,0,152904,10,Furniture
3982,Dave Brooks,Louise Fletcher,Team B,0,0,0,0,0,286034,10,Furniture
4692,Brad Norvell,Fred Gwynne,Team N,0,0,0,0,0,682211,10,Furniture
6902,Sanjit Chand,Adriana Caselotti,Team B,0,0,0,0,0,2000000,10,Furniture
7303,Susan Vittorini,Lea Thompson,Team B,0,0,0,0,0,130245,10,Furniture
2446,Becky Castell,Nehemiah Persoff,Team H,0,0,0,0,0,28100,10,Furniture
3697,Elizabeth Moffitt,Robin Williams,Team K,0,0,0,0,0,358559,10,Furniture
4689,Carl Ludwig,Curtis Armstrong,Team B,0,0,0,0,0,4286,10,Furniture
6238,Brendan Murry,Cliff Robertson,Team B,0,0,0,0,0,300000,10,Furniture
6896,Kristina Nunn,Curtis Armstrong,Team E,0,0,0,0,0,71095,10,Furniture
7123,Jas O'Carroll,Christopher Lambert,Team K,0,0,0,0,0,207000,10,Furniture
7471,Sean O'Donnell,Anita Page,Team E,0,0,0,0,0,94550,10,Furniture
7619,Kelly Williams,Hattie McDaniel,Team A,0,0,0,0,0,43789,10,Furniture
2298,Scott Cohen,Tony Goldwyn,Team N,0,0,0,0,0,60702,10,Furniture
3567,Philip Brown,Myrna Loy,Team D,0,0,0,0,0,92492,10,Furniture
6096,Michelle Ellison,Louise Fletcher,Team G,0,0,0,0,0,214000,10,Furniture
6745,Christina VanderZanden,Joseph Cotten,Team L,0,0,0,0,0,800000,10,Furniture
7463,Speros Goranitis,Ted Raimi,Team D,0,0,0,0,0,121032,10,Furniture
7607,Denny Blanton,Louise Fletcher,Team I,0,0,0,0,0,2879100,10,Furniture
6830,Penelope Sewall,Bill Johnson,Team N,369256.81,110777.04,258479.77,0,258479.77,0,10,Furniture
6907,Shirley Daniels,Bill Johnson,Team A,346021.6,94653.9,251367.7,0,251367.7,0,10,Furniture
6451,Tamara Manning,Marlon Brando,Team B,14466,3761.16,10704.84,0,10704.84,0,10,Furniture
6301,Matt Collins,Bill Murray,Team A,2086660.89,242261.33,1844399.56,0,1844399.56,0,15,Office Supplies
7468,Neoma Murray,Leopold Stokowski,Team P,883850,-48169.83,932019.83,0,932019.83,0,15,Office Supplies
6702,Mitch Willingham,John Saxon,Team G,9854052.3,3741813.31,6112238.99,0,6112238.99,0,10,Furniture
7556,Eleni McCrary,John Saxon,Team H,6480345.1,2462531.14,4017813.96,0,4017813.96,0,10,Furniture
7626,Brad Eason,John Saxon,Team M,2284274,794586.3,1489687.7,0,1489687.7,0,10,Furniture
4964,Logan Haushalter,Clint Howard,Team P,2156187.8,765295.5,1390892.3,0,1390892.3,0,10,Furniture
7518,Julia Dunbar,Adriana Caselotti,Team I,1457564,335239.72,1122324.28,0,1122324.28,0,10,Furniture
7493,Michelle Lonsdale,Nehemiah Persoff,Team C,1582509.17,660539.33,921969.84,0,921969.84,0,10,Furniture
7554,Larry Blacks,Kenneth Tobey,Team C,706723,167053.01,539669.99,0,539669.99,0,10,Furniture
6047,Jill Fjeld,Brigitte Helm,Team H,716333,200573.24,515759.76,0,515759.76,0,10,Furniture
7599,Nicole Hansen,Keanu Reeves,Team L,773618,333880,439738,0,439738,0,10,Furniture
7593,Jane Waco,Fred Gwynne,Team K,573003.79,136664.85,436338.94,0,436338.94,0,10,Furniture
4000,Clay Rozendal,Tony Goldwyn,Team H,512922,175685.96,337236.04,0,337236.04,0,10,Furniture
6951,Justin Ellison,Rita Hayworth,Team P,432405,151341.75,281063.25,0,281063.25,0,10,Furniture
7534,Bill Donatelli,Brigitte Helm,Team J,353061,88265.25,264795.75,0,264795.75,0,10,Furniture
7618,Muhammed Yedwab,Dean Stockwell,Team N,356204,123887.75,232316.25,0,232316.25,0,10,Furniture
6515,Craig Carreira,Adriana Caselotti,Team C,264124,85047.93,179076.07,0,179076.07,0,10,Furniture
7577,Brooke Gillingham,Paulette Goddard,Team G,223154.7,61772.52,161382.18,0,161382.18,0,10,Furniture
7601,Carol Triggs,George Kennedy,Team J,174254,56149.93,118104.07,0,118104.07,0,10,Furniture
7457,Evan Bailliet,Fred Gwynne,Team K,149003,38740.78,110262.22,0,110262.22,0,10,Furniture
7506,Max Engle,Ted Raimi,Team E,147182,37035.91,110146.09,0,110146.09,0,10,Furniture
3410,Jonathan Howell,Clint Howard,Team G,146555.5,41035.54,105519.96,0,105519.96,0,10,Furniture
5658,Annie Zypern,Denzel Washington,Team M,131039,41015.21,90023.79,0,90023.79,0,10,Furniture
7299,Rick Huthwaite,Brigitte Helm,Team A,111222,38797.45,72424.55,0,72424.55,0,10,Furniture
2499,Pierre Wener,Curtis Armstrong,Team E,75801,20845.28,54955.73,0,54955.73,0,10,Furniture
5200,Arthur Prichep,Terry Kiser,Team C,68603,18519.49,50083.52,0,50083.52,0,10,Furniture
7620,Anthony Witt,Brigitte Helm,Team C,88574.75,39823.21,48751.54,0,48751.54,0,10,Furniture
7629,Matt Collister,Leonard Nimoy,Team K,62085,15521.25,46563.75,0,46563.75,0,10,Furniture
7638,Ben Wallace,Tom Selleck,Team M,62985,17635.8,45349.2,0,45349.2,0,10,Furniture
7300,Shahid Collister,Tom Selleck,Team F,57785,17786.22,39998.78,0,39998.78,0,10,Furniture
6957,Carlos Meador,Fred Gwynne,Team A,46596.4,10344.54,36251.86,0,36251.86,0,10,Furniture
6828,Nona Balk,Mel Blanc,Team P,39858,9964.5,29893.5,0,29893.5,0,10,Furniture
6578,Rob Beeghly,Tony Goldwyn,Team J,33325,8997.75,24327.25,0,24327.25,0,10,Furniture
6407,Greg Maxwell,Michael Dudikoff,Team F,29426,7650.76,21775.24,0,21775.24,0,10,Furniture
3032,Rick Duston,Kenneth Tobey,Team L,25980,5455.8,20524.2,0,20524.2,0,10,Furniture
3818,Justin Deggeller,Margaret Hamilton,Team H,25003,6000.72,19002.28,0,19002.28,0,10,Furniture
6899,Vivek Grady,Marshall Bell,Team I,25053,7014.84,18038.16,0,18038.16,0,10,Furniture
7476,Lena Cacioppo,Rita Moreno,Team C,21798,5449.5,16348.5,0,16348.5,0,10,Furniture
5965,Tamara Dahlen,Mel Blanc,Team P,16634,3992.16,12641.84,0,12641.84,0,10,Furniture
6084,Bill Tyler,Ted Raimi,Team J,11652,2446.92,9205.08,0,9205.08,0,10,Furniture
7339,Shui Tom,Rita Moreno,Team B,6700,2010,4690,0,4690,0,10,Furniture
7575,Frank Olsen,Rita Moreno,Team E,5596,1399,4197,0,4197,0,10,Furniture
7034,Darrin Van Huff,Brigitte Helm,Team P,0,0,0,0,0,27353,10,Furniture
7131,Tim Brockman,Fred Gwynne,Team E,0,0,0,0,0,100000,10,Furniture
7427,John Murray,Curtis Armstrong,Team J,0,0,0,0,0,15449,10,Furniture
7491,Filia McAdams,Christopher Lambert,Team A,0,0,0,0,0,500000,10,Furniture
7647,Sonia Cooley,Nehemiah Persoff,Team K,0,0,0,0,0,34440,10,Furniture
4472,Luke Schmidt,Curtis Armstrong,Team C,0,0,0,0,0,17404,10,Furniture
5026,Shahid Hopkins,Lea Thompson,Team M,0,0,0,0,0,150000,10,Furniture
7099,Justin Ritter,Nehemiah Persoff,Team L,0,0,0,0,0,419140,10,Furniture
7413,Ann Steele,Denzel Washington,Team K,0,0,0,0,0,376798,10,Furniture
7645,Ralph Ritter,Kenneth Tobey,Team C,0,0,0,0,0,16400,10,Furniture
4471,Daniel Byrd,Curtis Armstrong,Team P,0,0,0,0,0,69635,10,Furniture
6954,Thomas Thornton,Tom Selleck,Team P,0,0,0,0,0,562600,10,Furniture
7081,Dean Braden,Stephen Carr,Team F,0,0,0,0,0,26305,10,Furniture
7292,Anthony Rawles,Adriana Caselotti,Team I,0,0,0,0,0,395700,10,Furniture
7405,Dionis Lloyd,Leonard Nimoy,Team B,0,0,0,0,0,1998261,10,Furniture
7459,Lori Olson,Rita Moreno,Team H,0,0,0,0,0,155467,10,Furniture
7640,Ken Dana,Joseph Cotten,Team K,0,0,0,0,0,468500,10,Furniture
4559,Keith Dawkins,Ted Raimi,Team K,0,0,0,0,0,27102,10,Furniture
5294,Kalyca Meade,Johnny Depp,Team M,0,0,0,0,0,17402746,10,Furniture
7048,Nicole Brennan,Denzel Washington,Team J,0,0,0,0,0,376798,10,Furniture
7243,Brian Derr,Andrew Robinson,Team I,0,0,0,0,0,300000,10,Furniture
7549,Mathew Reese,Esai Morales,Team N,0,0,0,0,0,2057254,10,Furniture
4476,Chris McAfee,Curtis Armstrong,Team G,0,0,0,0,0,85384,10,Furniture
7429,Tracy Collins,Richard Burton,Team L,664450,172757,491693,0,491693,0,10,Furniture
7611,Nora Pelletier,William Holden,Team M,312982,100726.45,212255.55,0,212255.55,0,10,Furniture
7350,Doug Jacobs,William Holden,Team K,266028,61186.44,204841.56,0,204841.56,0,10,Furniture
4142,Katherine Ducich,William Holden,Team P,215648,56068.48,159579.52,0,159579.52,0,10,Furniture
6854,Dan Campbell,William Holden,Team M,172392.8,45752.37,126640.43,0,126640.43,185000,10,Furniture
4105,Adam Shillingsburg,William Holden,Team A,107878,28048.28,79829.72,0,79829.72,0,10,Furniture
4786,Grant Thornton,William Holden,Team I,0,0,0,0,0,76800,10,Furniture
6990,Edward Nazzal,Takashi Shimura,Team K,0,0,0,0,0,55830,10,Furniture
6158,Mark Van Huff,Richard Burton,Team M,0,0,0,0,0,56358,10,Furniture
7424,Kean Nguyen,Richard Burton,Team P,0,0,0,0,0,271207,10,Furniture
5294,Kalyca Meade,Johnny Depp,Team A,0,0,0,0,0,491400,13,Technology
5294,Kalyca Meade,Johnny Depp,Team H,0,0,0,0,0,14146,20,Fruits
6012,Bobby Trafton,Leonard Nimoy,Team B,97327.81,4554.94,92772.87,0,92772.87,0,15,Office Supplies
5253,John Stevenson,Bill Murray,Team L,0,0,0,111062.72,-111062.72,0,15,Office Supplies
2457,Victoria Wilson,Johnny Depp,Team H,0,0,0,0,0,8421837,15,Office Supplies
7178,Heather Kirkland,Leopold Stokowski,Team H,0,0,0,0,0,100000,15,Office Supplies
3699,Max Ludwig,Robin Williams,Team B,9848185.2,3545346.67,6302838.53,0,6302838.53,0,10,Furniture
2251,Liz Preis,Ginger Rogers,Team K,5442795,1647909.65,3794885.35,0,3794885.35,0,10,Furniture
7344,Brian Thompson,Joseph Cotten,Team G,4590046.8,1630041.74,2960005.06,0,2960005.06,0,10,Furniture
7573,Barbara Fisher,Paulette Goddard,Team H,3972282.6,1288479.87,2683802.73,0,2683802.73,0,10,Furniture
5896,Benjamin Venier,Janet Leigh,Team E,2651146,848366.72,1802779.28,0,1802779.28,0,10,Furniture
5868,Tanja Norvell,Andrew Robinson,Team I,1908551.3,843543.27,1065008.03,0,1065008.03,0,10,Furniture
7364,Adrian Barton,S. Epatha Merkerson,Team L,1618652.5,596294.39,1022358.11,0,1022358.11,0,10,Furniture
5917,Lena Hernandez,Joseph Cotten,Team A,1192535,320749.95,871785.05,0,871785.05,1778425,10,Furniture
7616,Marc Crier,S. Epatha Merkerson,Team M,1151328,401554.51,749773.49,0,749773.49,0,10,Furniture
7567,Alyssa Tate,Mel Blanc,Team M,1049335.3,314800.59,734534.71,0,734534.71,0,10,Furniture
7048,Nicole Brennan,Denzel Washington,Team A,942794.53,281679.1,661115.43,0,661115.43,0,10,Furniture
6767,Cynthia Voltz,Joseph Cotten,Team C,814195,227974.6,586220.4,0,586220.4,0,10,Furniture
2340,Mike Gockenbach,Curtis Armstrong,Team I,736539,231811.76,504727.24,0,504727.24,0,10,Furniture
7554,Larry Blacks,Kenneth Tobey,Team D,669521,180770.67,488750.33,0,488750.33,0,10,Furniture
7413,Ann Steele,Denzel Washington,Team P,698064.2,213680.08,484384.12,0,484384.12,0,10,Furniture
5320,David Bremer,Curtis Armstrong,Team H,591550,224789,366761,0,366761,0,10,Furniture
6096,Michelle Ellison,Louise Fletcher,Team I,459799,134321.12,325477.88,0,325477.88,0,10,Furniture
4419,Jim Mitchum,Curtis Armstrong,Team F,483915,176145.06,307769.94,0,307769.94,0,10,Furniture
4537,Phillip Flathmann,Kathleen Wilhoite,Team J,438684,183501.52,255182.48,0,255182.48,0,10,Furniture
4714,Sonia Sunley,Louise Fletcher,Team A,298104,105767.3,192336.7,0,192336.7,0,10,Furniture
4689,Carl Ludwig,Curtis Armstrong,Team A,313839,133852.33,179986.67,0,179986.67,0,10,Furniture
7639,Corey Catlett,Denzel Washington,Team A,225593,63805.56,161787.44,0,161787.44,0,10,Furniture
6725,Corinna Mitchell,Ginger Rogers,Team C,226798.2,77000.35,149797.85,0,149797.85,0,10,Furniture
4849,Patrick Gardner,Robin Williams,Team H,142271,31299.62,110971.38,0,110971.38,0,10,Furniture
6744,Jim Kriz,Joseph Cotten,Team I,154505,46351.5,108153.5,0,108153.5,0,10,Furniture
2730,Laura Armstrong,Janet Leigh,Team K,155924.5,48336.6,107587.91,0,107587.91,300000,10,Furniture
4631,Sean Braxton,Lea Thompson,Team D,138290,31806.7,106483.3,0,106483.3,0,10,Furniture
7458,Nathan Mautz,Joseph Cotten,Team C,158945,55630.75,103314.25,0,103314.25,0,10,Furniture
4968,Ann Blume,Louise Fletcher,Team G,135977.8,45113.09,90864.71,0,90864.71,0,10,Furniture
7559,Lauren Leatherbury,Cliff Robertson,Team A,109965,28590.9,81374.1,0,81374.1,0,10,Furniture
7457,Evan Bailliet,Fred Gwynne,Team J,106620,27721.2,78898.8,0,78898.8,0,10,Furniture
2168,Chad Sievert,Joseph Cotten,Team P,110512.26,32735.14,77777.12,0,77777.12,0,10,Furniture
4692,Brad Norvell,Fred Gwynne,Team J,86157,16369.83,69787.17,0,69787.17,39774,10,Furniture
3410,Jonathan Howell,Clint Howard,Team K,93237,26106.36,67130.64,0,67130.64,0,10,Furniture
6271,Zuschuss Carroll,Paulette Goddard,Team D,82848,19883.52,62964.48,0,62964.48,0,10,Furniture
3154,Sylvia Foulston,Myrna Loy,Team F,88850,26655,62195,0,62195,0,10,Furniture
3710,Bill Stewart,Janet Leigh,Team E,95279,34079.32,61199.68,0,61199.68,0,10,Furniture
7563,Michael Granlund,Leopold Stokowski,Team B,65350,16036.89,49313.11,0,49313.11,0,10,Furniture
2173,Kelly Andreada,Nicolas Cage,Team L,71469.2,23856.97,47612.23,0,47612.23,0,10,Furniture
7594,Suzanne McNair,S. Epatha Merkerson,Team N,63195,22118.25,41076.75,0,41076.75,0,10,Furniture
5200,Arthur Prichep,Terry Kiser,Team N,58452,17535.6,40916.4,0,40916.4,0,10,Furniture
6427,Jim Karlsson,Lea Thompson,Team I,49056,11282.88,37773.12,0,37773.12,0,10,Furniture
6104,Bill Overfelt,Louise Fletcher,Team B,48531,16878.81,31652.19,0,31652.19,0,10,Furniture
7540,Darrin Sayre,Denzel Washington,Team C,41817,10454.25,31362.75,0,31362.75,0,10,Furniture
6382,Peter McVee,Cliff Robertson,Team C,35540,9240.4,26299.6,0,26299.6,0,10,Furniture
4482,Bradley Talbott,Andrew Robinson,Team B,36821.6,15604.99,21216.61,0,21216.61,0,10,Furniture
4000,Clay Rozendal,Tony Goldwyn,Team I,24504,6515.61,17988.39,0,17988.39,0,10,Furniture
7645,Ralph Ritter,Kenneth Tobey,Team I,22778,6377.84,16400.16,0,16400.16,0,10,Furniture
5068,Aleksandra Gannaway,Curtis Armstrong,Team J,20385.22,6433.74,13951.48,0,13951.48,0,10,Furniture
7642,Matthew Clasen,Tony Goldwyn,Team K,18413,4971.51,13441.49,0,13441.49,0,10,Furniture
7326,Maria Zettner,S. Epatha Merkerson,Team D,14466,3905.82,10560.18,0,10560.18,0,10,Furniture
5026,Shahid Hopkins,Lea Thompson,Team D,13517,3514.42,10002.58,0,10002.58,0,10,Furniture
5007,Allen Goldenen,Robin Williams,Team N,8533,2286.84,6246.16,0,6246.16,0,10,Furniture
2757,Michael Kennedy,Janet Leigh,Team J,0,0,0,0,0,105916,10,Furniture
3697,Elizabeth Moffitt,Robin Williams,Team N,0,0,0,0,0,317716,10,Furniture
5290,Paul Knutson,Joseph Cotten,Team D,0,0,0,0,0,28686,10,Furniture
5670,Tom Ashbrook,Myrna Loy,Team L,0,0,0,0,0,39300,10,Furniture
6207,Jason Fortune-,Bill Murray,Team J,0,0,0,0,0,1005955,10,Furniture
6636,Eric Murdock,Leonard Nimoy,Team K,0,0,0,0,0,1221540,10,Furniture
7636,Yana Sorensen,Joseph Cotten,Team C,0,0,0,0,0,4000000,10,Furniture
4559,Keith Dawkins,Ted Raimi,Team L,0,0,0,0,0,86710,10,Furniture
5418,Erica Smith,Janet Leigh,Team D,0,0,0,0,0,198856,10,Furniture
7635,Beth Thompson,Joseph Cotten,Team C,0,0,0,0,0,3000000,10,Furniture
3322,Katherine Murray,Carol Kane,Team C,0,0,0,0,0,1000000,10,Furniture
4977,Nora Paige,Marshall Bell,Team I,0,0,0,0,0,410122,10,Furniture
5102,Matt Abelman,Adriana Caselotti,Team M,0,0,0,0,0,259340,10,Furniture
5339,Tim Taslimi,Margaret Hamilton,Team A,0,0,0,0,0,95937,10,Furniture
6733,Carlos Daly,Judith Barsi,Team C,0,0,0,0,0,73964,10,Furniture
7305,Sarah Bern,Ted Raimi,Team A,0,0,0,0,0,7120,10,Furniture
7634,Pauline Webber,Joseph Cotten,Team G,0,0,0,0,0,3000000,10,Furniture
5748,Bradley Drucker,Robin Williams,Team E,0,0,0,0,0,95000,10,Furniture
5942,Craig Leslie,Cliff Robertson,Team P,0,0,0,0,0,145083,10,Furniture
4314,Hunter Glantz,Marlon Brando,Team C,0,0,0,0,0,13698,10,Furniture
4620,Ed Ludwig,Richard Burton,Team H,0,0,0,0,0,495042,10,Furniture
7135,Ross Baird,Marlon Brando,Team G,0,0,0,0,0,111,10,Furniture
4612,Nancy Lomonaco,William Holden,Team F,0,0,0,0,0,50000,10,Furniture
7076,Meg Tillman,Tom Cruise,Team G,0,0,0,0,0,1396400,10,Furniture
4499,Roger Barcio,Marlon Brando,Team C,0,0,0,0,0,360100,10,Furniture
7040,Rick Reed,Marlon Brando,Team H,0,0,0,0,0,7350,10,Furniture
